Ref,Val,Package,PosX,PosY,Rot,Side
"D71","D_Small","D_SOD-123",-293.655750,-110.807500,90.000000,bottom
"D72","D_Small","D_SOD-123",-300.799500,-148.907500,90.000000,bottom
"D73","D_Small","D_SOD-123",-333.184500,-148.907500,90.000000,bottom
"D74","D_Small","D_SOD-123",-333.184500,-91.757500,90.000000,bottom
"D75","D_Small","D_SOD-123",-333.184500,-72.707500,90.000000,bottom
"D76","D_Small","D_SOD-123",-296.037000,-72.707500,90.000000,bottom
"D77","D_Small","D_SOD-123",-305.562000,-34.607500,90.000000,bottom
"D78","D_Small","D_SOD-123",-333.184500,-34.607500,90.000000,bottom
"D79","D_Small","D_SOD-123",-352.234500,-72.707500,90.000000,bottom
"D80","D_Small","D_SOD-123",-352.234500,-91.757500,90.000000,bottom
"D81","D_Small","D_SOD-123",-352.234500,-129.857500,90.000000,bottom
"D82","D_Small","D_SOD-123",-352.234500,-148.907500,90.000000,bottom
"D83","D_Small","D_SOD-123",-371.284500,-148.907500,90.000000,bottom
"D84","D_Small","D_SOD-123",-395.478000,-139.066000,-90.000000,bottom
"D85","D_Small","D_SOD-123",-398.907000,-129.857500,90.000000,bottom
"D86","D_Small","D_SOD-123",-371.284500,-91.757500,90.000000,bottom
"D87","D_Small","D_SOD-123",-371.284500,-72.707500,90.000000,bottom
"D88","D_Small","D_SOD-123",-352.234500,-34.607500,90.000000,bottom
"D89","D_Small","D_SOD-123",-371.284500,-34.607500,90.000000,bottom
"D90","D_Small","D_SOD-123",-398.907000,-72.707500,90.000000,bottom
"D91","D_Small","D_SOD-123",-398.907000,-91.757500,90.000000,bottom
"D92","D_Small","D_SOD-123",-398.907000,-110.807500,90.000000,bottom
"D93","D_Small","D_SOD-123",-417.957000,-129.857500,90.000000,bottom
"D94","D_Small","D_SOD-123",-437.896000,-145.160000,90.000000,bottom
"D95","D_Small","D_SOD-123",-436.880000,-133.986000,90.000000,bottom
"D96","D_Small","D_SOD-123",-437.007000,-110.807500,90.000000,bottom
