Ref,Val,Package,PosX,PosY,Rot,Side
"SW_F8","MX-NoLED","MX-1U-NoLED",210.312000,-34.607500,90.000000,top
"SW_F9","MX-NoLED","MX-1U-NoLED",238.887000,-34.607500,90.000000,top
"SW_F10","MX-NoLED","MX-1U-NoLED",257.937000,-34.607500,90.000000,top
"SW_F11","MX-NoLED","MX-1U-NoLED",276.987000,-34.607500,90.000000,top
"SW_F12","MX-NoLED","MX-1U-NoLED",296.037000,-34.607500,90.000000,top
"SW_F13","MX-NoLED","MX-1U-NoLED",119.824500,-110.807500,0.000000,top
"SW_G1","MX-NoLED","MX-1U-NoLED",138.874500,-110.807500,0.000000,top
"SW_H1","MX-NoLED","MX-1U-NoLED",157.924500,-110.807500,0.000000,top
"SW_HOME1","MX-NoLED","MX-1U-NoLED",342.709500,-72.707500,0.000000,top
"SW_I1","MX-NoLED","MX-1U-NoLED",191.262000,-91.757500,0.000000,top
"SW_INS1","MX-NoLED","MX-1U-NoLED",323.659500,-72.707500,0.000000,top
"SW_J1","MX-NoLED","MX-1U-NoLED",176.974500,-110.807500,0.000000,top
"SW_K1","MX-NoLED","MX-1U-NoLED",196.024500,-110.807500,0.000000,top
"SW_KP0","MX-NoLED","MX-2U-ReversedStabilizers-NoLED",398.907000,-148.907500,0.000000,top
"SW_KP0ALT1","MX-NoLED","MX-1U-NoLED",389.382000,-148.907500,0.000000,top
"SW_KP0X1","MX-NoLED","MX-1U-NoLED",408.432000,-148.907500,180.000000,top
"SW_KP1","MX-NoLED","MX-1U-NoLED",389.382000,-129.857500,0.000000,top
"SW_KP2","MX-NoLED","MX-1U-NoLED",408.432000,-129.857500,0.000000,top
"SW_KP3","MX-NoLED","MX-1U-NoLED",427.482000,-129.857500,0.000000,top
"SW_KP4","MX-NoLED","MX-1U-NoLED",389.382000,-110.807500,0.000000,top
"SW_KP5","MX-NoLED","MX-1U-NoLED",408.432000,-110.807500,0.000000,top
"SW_KP6","MX-NoLED","MX-1U-NoLED",427.482000,-110.807500,0.000000,top
"SW_KP7","MX-NoLED","MX-1U-NoLED",389.382000,-91.757500,0.000000,top
"SW_KP8","MX-NoLED","MX-1U-NoLED",408.432000,-91.757500,0.000000,top
"SW_KP9","MX-NoLED","MX-1U-NoLED",427.482000,-91.757500,0.000000,top
"SW_KPASTR1","MX-NoLED","MX-1U-NoLED",446.532000,-72.707500,0.000000,top
"SW_KPENTER1","MX-NoLED","MX-2U-ReversedStabilizers-NoLED",446.532000,-139.382500,90.000000,top
"SW_KPENTERALT1","MX-NoLED","MX-1U-NoLED",446.532000,-148.907500,180.000000,top
"SW_KPENTERX1","MX-NoLED","MX-1U-NoLED",446.532000,-129.857500,0.000000,top
"SW_KPEQ1","MX-NoLED","MX-1U-NoLED",408.432000,-72.707500,0.000000,top
"SW_KPMINUS1","MX-NoLED","MX-1U-NoLED",446.532000,-91.757500,0.000000,top
"SW_KPPER1","MX-NoLED","MX-1U-NoLED",427.482000,-148.907500,0.000000,top
"SW_KPPLUS1","MX-NoLED","MX-1U-NoLED",446.532000,-110.807500,0.000000,top
"SW_KPSLASH1","MX-NoLED","MX-1U-NoLED",427.482000,-72.707500,0.000000,top
